date;time;type;value;unit
22/02/2015;04:48:49.029;carbon dioxide;390;ppm
22/02/2015;04:49:33.821;indoor relative humidity;29.0;%
22/02/2015;04:50:33.504;indoor relative humidity;29.0;%
22/02/2015;04:51:33.496;indoor relative humidity;29.0;%
22/02/2015;04:51:39.436;indoor temperature;19.2;°C
22/02/2015;04:51:45.146;volatile organic compounds;0.05;ppm
22/02/2015;04:51:51.157;carbon dioxide;390;ppm
22/02/2015;04:52:34.718;indoor relative humidity;29.0;%
22/02/2015;04:53:33.511;indoor relative humidity;29.0;%
22/02/2015;04:54:33.933;indoor relative humidity;29.0;%
22/02/2015;04:54:39.573;indoor temperature;19.4;°C
22/02/2015;04:54:45.544;volatile organic compounds;0.05;ppm
22/02/2015;04:54:50.234;carbon dioxide;390;ppm
22/02/2015;04:55:33.616;indoor relative humidity;29.0;%
22/02/2015;04:56:33.738;indoor relative humidity;29.0;%
22/02/2015;04:57:35.422;indoor relative humidity;29.0;%
22/02/2015;04:57:40.332;indoor temperature;19.3;°C
22/02/2015;04:57:44.942;volatile organic compounds;0.05;ppm
22/02/2015;04:57:48.362;carbon dioxide;390;ppm
22/02/2015;04:58:35.324;indoor relative humidity;29.0;%
22/02/2015;04:59:33.606;indoor relative humidity;29.0;%
22/02/2015;05:00:36.109;indoor relative humidity;29.0;%
22/02/2015;05:00:40.629;indoor temperature;19.3;°C
22/02/2015;05:00:44.349;volatile organic compounds;0.05;ppm
22/02/2015;05:00:49.259;carbon dioxide;390;ppm
22/02/2015;05:01:35.021;indoor relative humidity;29.0;%
22/02/2015;05:02:35.833;indoor relative humidity;29.0;%
22/02/2015;05:03:34.025;indoor relative humidity;29.0;%
22/02/2015;05:03:39.526;indoor temperature;19.3;°C
22/02/2015;05:03:44.526;volatile organic compounds;0.05;ppm
22/02/2015;05:03:49.046;carbon dioxide;390;ppm
22/02/2015;05:04:35.628;indoor relative humidity;29.0;%
22/02/2015;05:05:34.521;indoor relative humidity;29.0;%
22/02/2015;05:06:35.723;indoor relative humidity;29.0;%
22/02/2015;05:06:40.634;indoor temperature;19.2;°C
22/02/2015;05:06:43.144;volatile organic compounds;0.05;ppm
22/02/2015;05:06:50.054;carbon dioxide;394;ppm
22/02/2015;05:07:34.526;indoor relative humidity;29.0;%
22/02/2015;05:08:34.728;indoor relative humidity;29.0;%
22/02/2015;05:09:34.831;indoor relative humidity;29.0;%
22/02/2015;05:09:40.332;indoor temperature;19.3;°C
22/02/2015;05:09:43.152;volatile organic compounds;0.05;ppm
22/02/2015;05:09:51.142;carbon dioxide;390;ppm
22/02/2015;05:10:36.114;indoor relative humidity;29.0;%
22/02/2015;05:11:34.136;indoor relative humidity;29.0;%
22/02/2015;05:12:34.879;indoor relative humidity;29.0;%
22/02/2015;05:12:39.419;indoor temperature;19.3;°C
22/02/2015;05:12:45.049;volatile organic compounds;0.05;ppm
22/02/2015;05:12:50.759;carbon dioxide;390;ppm
22/02/2015;05:13:34.021;indoor relative humidity;29.0;%
22/02/2015;05:14:34.024;indoor relative humidity;29.0;%
22/02/2015;05:15:34.296;indoor relative humidity;29.0;%
22/02/2015;05:15:39.936;indoor temperature;19.1;°C
22/02/2015;05:15:44.636;volatile organic compounds;0.05;ppm
22/02/2015;05:15:50.557;carbon dioxide;390;ppm
22/02/2015;05:16:33.518;indoor relative humidity;29.0;%
22/02/2015;05:17:33.931;indoor relative humidity;29.0;%
22/02/2015;05:18:34.143;indoor relative humidity;29.0;%
22/02/2015;05:18:38.823;indoor temperature;19.5;°C
22/02/2015;05:18:44.844;volatile organic compounds;0.05;ppm
22/02/2015;05:18:50.574;carbon dioxide;390;ppm
22/02/2015;05:19:33.616;indoor relative humidity;29.0;%
22/02/2015;05:20:33.508;indoor relative humidity;29.0;%
22/02/2015;05:21:35.041;indoor relative humidity;29.0;%
22/02/2015;05:21:38.622;indoor temperature;19.5;°C
22/02/2015;05:21:45.242;volatile organic compounds;0.05;ppm
22/02/2015;05:21:49.642;carbon dioxide;390;ppm
22/02/2015;05:22:35.634;indoor relative humidity;29.0;%
22/02/2015;05:23:35.416;indoor relative humidity;29.0;%
22/02/2015;05:24:33.819;indoor relative humidity;29.0;%
22/02/2015;05:24:38.249;indoor temperature;19.4;°C
22/02/2015;05:24:46.159;volatile organic compounds;0.05;ppm
22/02/2015;05:24:50.559;carbon dioxide;390;ppm
22/02/2015;05:25:33.511;indoor relative humidity;29.0;%
22/02/2015;05:26:33.624;indoor relative humidity;29.0;%
22/02/2015;05:27:33.836;indoor relative humidity;29.0;%
22/02/2015;05:27:39.646;indoor temperature;19.5;°C
22/02/2015;05:27:44.456;volatile organic compounds;0.05;ppm
22/02/2015;05:27:50.057;carbon dioxide;390;ppm
22/02/2015;05:28:35.409;indoor relative humidity;29.0;%
22/02/2015;05:29:33.531;indoor relative humidity;29.0;%
22/02/2015;05:30:34.233;indoor relative humidity;29.0;%
22/02/2015;05:30:38.543;indoor temperature;19.5;°C
22/02/2015;05:30:46.144;volatile organic compounds;0.05;ppm
22/02/2015;05:30:49.854;carbon dioxide;390;ppm
22/02/2015;05:31:36.016;indoor relative humidity;29.0;%
22/02/2015;05:32:35.238;indoor relative humidity;29.0;%
22/02/2015;05:33:33.311;indoor relative humidity;29.0;%
22/02/2015;05:33:38.162;indoor temperature;19.4;°C
22/02/2015;05:33:44.062;volatile organic compounds;0.05;ppm
22/02/2015;05:33:49.742;carbon dioxide;390;ppm
22/02/2015;05:34:35.224;indoor relative humidity;29.0;%
22/02/2015;05:35:33.326;indoor relative humidity;29.0;%
22/02/2015;05:36:35.619;indoor relative humidity;29.0;%
22/02/2015;05:36:38.339;indoor temperature;19.4;°C
22/02/2015;05:36:44.059;volatile organic compounds;0.05;ppm
22/02/2015;05:36:49.950;carbon dioxide;390;ppm
22/02/2015;05:37:33.121;indoor relative humidity;29.0;%
22/02/2015;05:38:35.544;indoor relative humidity;29.0;%
22/02/2015;05:39:35.406;indoor relative humidity;29.0;%
22/02/2015;05:39:39.746;indoor temperature;19.5;°C
22/02/2015;05:39:44.156;volatile organic compounds;0.05;ppm
22/02/2015;05:39:48.967;carbon dioxide;390;ppm
22/02/2015;05:40:35.218;indoor relative humidity;29.0;%
22/02/2015;05:41:33.321;indoor relative humidity;29.0;%
22/02/2015;05:42:35.403;indoor relative humidity;29.0;%
22/02/2015;05:42:40.353;indoor temperature;19.4;°C
22/02/2015;05:42:44.953;volatile organic compounds;0.05;ppm
22/02/2015;05:42:48.664;carbon dioxide;390;ppm
22/02/2015;05:43:35.135;indoor relative humidity;29.0;%
22/02/2015;05:44:35.578;indoor relative humidity;29.0;%
22/02/2015;05:45:35.631;indoor relative humidity;29.0;%
22/02/2015;05:45:40.211;indoor temperature;19.4;°C
22/02/2015;05:45:43.851;volatile organic compounds;0.05;ppm
22/02/2015;05:45:48.762;carbon dioxide;390;ppm
22/02/2015;05:46:35.234;indoor relative humidity;29.0;%
22/02/2015;05:47:34.407;indoor relative humidity;29.0;%
22/02/2015;05:48:35.039;indoor relative humidity;29.0;%
22/02/2015;05:48:39.439;indoor temperature;19.4;°C
22/02/2015;05:48:44.160;volatile organic compounds;0.05;ppm
22/02/2015;05:48:48.560;carbon dioxide;394;ppm
22/02/2015;05:49:33.332;indoor relative humidity;29.0;%
22/02/2015;05:50:35.724;indoor relative humidity;29.0;%
22/02/2015;05:51:36.046;indoor relative humidity;29.0;%
22/02/2015;05:51:38.736;indoor temperature;19.4;°C
22/02/2015;05:51:44.367;volatile organic compounds;0.05;ppm
22/02/2015;05:51:49.457;carbon dioxide;390;ppm
22/02/2015;05:52:35.239;indoor relative humidity;29.0;%
22/02/2015;05:53:35.231;indoor relative humidity;29.0;%
22/02/2015;05:54:35.133;indoor relative humidity;29.0;%
22/02/2015;05:54:40.734;indoor temperature;19.5;°C
22/02/2015;05:54:45.754;volatile organic compounds;0.05;ppm
22/02/2015;05:54:48.274;carbon dioxide;390;ppm
22/02/2015;05:55:34.616;indoor relative humidity;29.0;%
22/02/2015;05:56:34.038;indoor relative humidity;29.0;%
22/02/2015;05:57:35.922;indoor relative humidity;29.0;%
22/02/2015;05:57:40.533;indoor temperature;19.5;°C
22/02/2015;05:57:44.963;volatile organic compounds;0.05;ppm
22/02/2015;05:57:49.363;carbon dioxide;390;ppm
22/02/2015;05:58:35.925;indoor relative humidity;29.0;%
22/02/2015;05:59:33.038;indoor relative humidity;29.0;%
22/02/2015;06:00:34.240;indoor relative humidity;29.0;%
22/02/2015;06:00:41.060;indoor temperature;19.6;°C
22/02/2015;06:00:45.550;volatile organic compounds;0.05;ppm
22/02/2015;06:00:50.371;carbon dioxide;390;ppm
22/02/2015;06:01:35.722;indoor relative humidity;29.0;%
22/02/2015;06:02:33.455;indoor relative humidity;29.0;%
22/02/2015;06:03:33.347;indoor relative humidity;29.0;%
22/02/2015;06:03:41.038;indoor temperature;19.5;°C
22/02/2015;06:03:46.068;volatile organic compounds;0.05;ppm
22/02/2015;06:03:50.078;carbon dioxide;390;ppm
22/02/2015;06:04:35.730;indoor relative humidity;29.0;%
22/02/2015;06:05:33.932;indoor relative humidity;29.0;%
22/02/2015;06:06:35.425;indoor relative humidity;29.0;%
22/02/2015;06:06:40.625;indoor temperature;19.3;°C
22/02/2015;06:06:45.745;volatile organic compounds;0.06;ppm
22/02/2015;06:06:50.865;carbon dioxide;394;ppm
22/02/2015;06:07:33.927;indoor relative humidity;29.0;%
22/02/2015;06:08:35.740;indoor relative humidity;29.0;%
22/02/2015;06:09:34.543;indoor relative humidity;29.0;%
22/02/2015;06:09:39.153;indoor temperature;19.5;°C
22/02/2015;06:09:45.173;volatile organic compounds;0.05;ppm
22/02/2015;06:09:50.764;carbon dioxide;394;ppm
22/02/2015;06:10:34.025;indoor relative humidity;29.0;%
22/02/2015;06:11:33.038;indoor relative humidity;29.0;%
22/02/2015;06:12:34.950;indoor relative humidity;29.0;%
22/02/2015;06:12:40.750;indoor temperature;19.6;°C
22/02/2015;06:12:43.150;volatile organic compounds;0.05;ppm
22/02/2015;06:12:48.771;carbon dioxide;390;ppm
22/02/2015;06:13:35.033;indoor relative humidity;29.0;%
22/02/2015;06:14:34.945;indoor relative humidity;29.0;%
22/02/2015;06:15:34.037;indoor relative humidity;29.0;%
22/02/2015;06:15:40.438;indoor temperature;19.5;°C
22/02/2015;06:15:44.868;volatile organic compounds;0.05;ppm
22/02/2015;06:15:49.568;carbon dioxide;390;ppm
22/02/2015;06:16:36.040;indoor relative humidity;29.0;%
22/02/2015;06:17:33.722;indoor relative humidity;29.0;%
22/02/2015;06:18:35.934;indoor relative humidity;29.0;%
22/02/2015;06:18:38.244;indoor temperature;19.6;°C
22/02/2015;06:18:44.355;volatile organic compounds;0.05;ppm
22/02/2015;06:18:49.075;carbon dioxide;390;ppm
22/02/2015;06:19:33.547;indoor relative humidity;29.0;%
22/02/2015;06:20:35.840;indoor relative humidity;29.0;%
22/02/2015;06:21:33.432;indoor relative humidity;29.0;%
22/02/2015;06:21:38.752;indoor temperature;19.4;°C
22/02/2015;06:21:44.353;volatile organic compounds;0.06;ppm
22/02/2015;06:21:50.673;carbon dioxide;390;ppm
22/02/2015;06:22:34.445;indoor relative humidity;29.0;%
22/02/2015;06:23:33.837;indoor relative humidity;29.0;%
22/02/2015;06:24:34.339;indoor relative humidity;29.0;%
22/02/2015;06:24:39.759;indoor temperature;19.5;°C
22/02/2015;06:24:43.550;volatile organic compounds;0.05;ppm
22/02/2015;06:24:51.070;carbon dioxide;390;ppm
22/02/2015;06:25:35.242;indoor relative humidity;29.0;%
22/02/2015;06:26:33.134;indoor relative humidity;29.0;%
22/02/2015;06:27:34.448;indoor relative humidity;29.0;%
22/02/2015;06:27:40.548;indoor temperature;19.2;°C
22/02/2015;06:27:43.958;volatile organic compounds;0.06;ppm
22/02/2015;06:27:50.278;carbon dioxide;390;ppm
22/02/2015;06:28:34.041;indoor relative humidity;29.0;%
22/02/2015;06:29:33.953;indoor relative humidity;29.0;%
22/02/2015;06:30:35.426;indoor relative humidity;29.0;%
22/02/2015;06:30:40.926;indoor temperature;19.5;°C
22/02/2015;06:30:43.456;volatile organic compounds;0.05;ppm
22/02/2015;06:30:48.956;carbon dioxide;390;ppm
22/02/2015;06:31:33.828;indoor relative humidity;29.0;%
22/02/2015;06:32:34.442;indoor relative humidity;29.0;%
22/02/2015;06:33:34.624;indoor relative humidity;29.0;%
22/02/2015;06:33:39.144;indoor temperature;19.5;°C
22/02/2015;06:33:44.644;volatile organic compounds;0.06;ppm
22/02/2015;06:33:48.655;carbon dioxide;390;ppm
22/02/2015;06:34:33.866;indoor relative humidity;29.0;%
22/02/2015;06:35:35.359;indoor relative humidity;29.0;%
22/02/2015;06:36:35.861;indoor relative humidity;29.0;%
22/02/2015;06:36:38.161;indoor temperature;19.5;°C
22/02/2015;06:36:45.552;volatile organic compounds;0.06;ppm
22/02/2015;06:36:50.882;carbon dioxide;390;ppm
22/02/2015;06:37:35.644;indoor relative humidity;29.0;%
22/02/2015;06:38:34.846;indoor relative humidity;29.0;%
22/02/2015;06:39:33.138;indoor relative humidity;29.0;%
22/02/2015;06:39:41.159;indoor temperature;19.5;°C
22/02/2015;06:39:45.059;volatile organic compounds;0.06;ppm
22/02/2015;06:39:48.289;carbon dioxide;390;ppm
22/02/2015;06:40:34.461;indoor relative humidity;29.0;%
22/02/2015;06:41:34.323;indoor relative humidity;29.0;%
22/02/2015;06:42:34.226;indoor relative humidity;29.0;%
22/02/2015;06:42:39.556;indoor temperature;19.5;°C
22/02/2015;06:42:43.056;volatile organic compounds;0.06;ppm
22/02/2015;06:42:50.276;carbon dioxide;390;ppm
22/02/2015;06:43:34.348;indoor relative humidity;29.0;%
22/02/2015;06:44:34.131;indoor relative humidity;29.0;%
22/02/2015;06:45:35.144;indoor relative humidity;29.0;%
22/02/2015;06:45:38.164;indoor temperature;19.5;°C
22/02/2015;06:45:44.564;volatile organic compounds;0.06;ppm
22/02/2015;06:45:48.064;carbon dioxide;390;ppm
22/02/2015;06:46:34.956;indoor relative humidity;29.0;%
22/02/2015;06:47:35.459;indoor relative humidity;29.0;%
22/02/2015;06:48:34.241;indoor relative humidity;29.0;%
22/02/2015;06:48:39.161;indoor temperature;19.4;°C
22/02/2015;06:48:45.951;volatile organic compounds;0.06;ppm
22/02/2015;06:48:49.062;carbon dioxide;390;ppm
22/02/2015;06:49:35.433;indoor relative humidity;29.0;%
22/02/2015;06:50:33.836;indoor relative humidity;29.0;%
22/02/2015;06:51:35.958;indoor relative humidity;29.0;%
22/02/2015;06:51:39.258;indoor temperature;19.2;°C
22/02/2015;06:51:45.649;volatile organic compounds;0.06;ppm
22/02/2015;06:51:48.159;carbon dioxide;390;ppm
22/02/2015;06:52:33.951;indoor relative humidity;29.0;%
22/02/2015;06:53:35.733;indoor relative humidity;29.0;%
22/02/2015;06:54:34.345;indoor relative humidity;29.0;%
22/02/2015;06:54:39.635;indoor temperature;19.5;°C
22/02/2015;06:54:45.876;volatile organic compounds;0.06;ppm
22/02/2015;06:54:49.366;carbon dioxide;390;ppm
22/02/2015;06:55:35.228;indoor relative humidity;29.0;%
22/02/2015;06:56:34.031;indoor relative humidity;29.0;%
22/02/2015;06:57:34.443;indoor relative humidity;29.0;%
22/02/2015;06:57:39.763;indoor temperature;19.3;°C
22/02/2015;06:57:44.853;volatile organic compounds;0.06;ppm
22/02/2015;06:57:48.084;carbon dioxide;390;ppm
22/02/2015;06:58:34.425;indoor relative humidity;29.0;%
22/02/2015;06:59:35.238;indoor relative humidity;29.0;%
22/02/2015;07:00:34.230;indoor relative humidity;29.0;%
22/02/2015;07:00:40.450;indoor temperature;19.5;°C
22/02/2015;07:00:43.670;volatile organic compounds;0.06;ppm
22/02/2015;07:00:50.311;carbon dioxide;390;ppm
22/02/2015;07:01:35.032;indoor relative humidity;29.0;%
22/02/2015;07:02:33.845;indoor relative humidity;29.0;%
22/02/2015;07:03:36.037;indoor relative humidity;29.0;%
22/02/2015;07:03:38.168;indoor temperature;19.4;°C
22/02/2015;07:03:43.668;volatile organic compounds;0.06;ppm
22/02/2015;07:03:51.188;carbon dioxide;390;ppm
22/02/2015;07:04:36.160;indoor relative humidity;29.0;%
22/02/2015;07:05:35.842;indoor relative humidity;29.0;%
22/02/2015;07:06:35.144;indoor relative humidity;29.0;%
22/02/2015;07:06:39.364;indoor temperature;19.4;°C
22/02/2015;07:06:43.465;volatile organic compounds;0.06;ppm
22/02/2015;07:06:50.065;carbon dioxide;390;ppm
22/02/2015;07:07:35.647;indoor relative humidity;29.0;%
22/02/2015;07:08:34.031;indoor relative humidity;29.0;%
22/02/2015;07:09:33.754;indoor relative humidity;29.0;%
22/02/2015;07:09:40.074;indoor temperature;19.4;°C
22/02/2015;07:09:43.164;volatile organic compounds;0.06;ppm
22/02/2015;07:09:49.894;carbon dioxide;390;ppm
22/02/2015;07:10:34.936;indoor relative humidity;29.0;%
22/02/2015;07:11:33.439;indoor relative humidity;29.0;%
22/02/2015;07:12:35.131;indoor relative humidity;29.0;%
22/02/2015;07:12:38.451;indoor temperature;19.5;°C
22/02/2015;07:12:44.851;volatile organic compounds;0.06;ppm
22/02/2015;07:12:50.182;carbon dioxide;390;ppm
22/02/2015;07:13:33.053;indoor relative humidity;29.0;%
22/02/2015;07:14:34.966;indoor relative humidity;29.0;%
22/02/2015;07:15:35.158;indoor relative humidity;29.0;%
22/02/2015;07:15:40.459;indoor temperature;19.3;°C
22/02/2015;07:15:45.579;volatile organic compounds;0.06;ppm
22/02/2015;07:15:50.979;carbon dioxide;390;ppm
22/02/2015;07:16:34.641;indoor relative humidity;29.0;%
22/02/2015;07:17:33.633;indoor relative humidity;29.0;%
22/02/2015;07:18:35.336;indoor relative humidity;29.0;%
22/02/2015;07:18:38.356;indoor temperature;19.4;°C
22/02/2015;07:18:44.066;volatile organic compounds;0.06;ppm
22/02/2015;07:18:50.386;carbon dioxide;390;ppm
22/02/2015;07:19:33.358;indoor relative humidity;29.0;%
22/02/2015;07:20:35.141;indoor relative humidity;29.0;%
22/02/2015;07:21:35.754;indoor relative humidity;29.0;%
22/02/2015;07:21:39.044;indoor temperature;19.5;°C
22/02/2015;07:21:45.484;volatile organic compounds;0.06;ppm
22/02/2015;07:21:48.564;carbon dioxide;390;ppm
22/02/2015;07:22:34.946;indoor relative humidity;29.0;%
22/02/2015;07:23:34.759;indoor relative humidity;29.0;%
22/02/2015;07:24:34.341;indoor relative humidity;29.0;%
22/02/2015;07:24:38.361;indoor temperature;19.4;°C
22/02/2015;07:24:45.651;volatile organic compounds;0.06;ppm
22/02/2015;07:24:49.972;carbon dioxide;390;ppm
22/02/2015;07:25:34.843;indoor relative humidity;29.0;%
22/02/2015;07:26:35.727;indoor relative humidity;29.0;%
22/02/2015;07:27:34.650;indoor relative humidity;29.0;%
22/02/2015;07:27:41.180;indoor temperature;19.3;°C
22/02/2015;07:27:44.380;volatile organic compounds;0.06;ppm
22/02/2015;07:27:50.180;carbon dioxide;394;ppm
22/02/2015;07:28:36.042;indoor relative humidity;29.0;%
22/02/2015;07:29:34.644;indoor relative humidity;29.0;%
22/02/2015;07:30:36.167;indoor relative humidity;29.0;%
22/02/2015;07:30:39.447;indoor temperature;19.5;°C
22/02/2015;07:30:44.867;volatile organic compounds;0.06;ppm
22/02/2015;07:30:48.277;carbon dioxide;394;ppm
22/02/2015;07:31:34.369;indoor relative humidity;29.0;%
22/02/2015;07:32:33.062;indoor relative humidity;29.0;%
22/02/2015;07:33:34.175;indoor relative humidity;29.0;%
22/02/2015;07:33:39.165;indoor temperature;19.4;°C
22/02/2015;07:33:44.585;volatile organic compounds;0.06;ppm
22/02/2015;07:33:49.675;carbon dioxide;390;ppm
22/02/2015;07:34:33.747;indoor relative humidity;29.0;%
22/02/2015;07:35:33.169;indoor relative humidity;29.0;%
22/02/2015;07:36:34.571;indoor relative humidity;29.0;%
22/02/2015;07:36:40.282;indoor temperature;19.2;°C
22/02/2015;07:36:43.372;volatile organic compounds;0.06;ppm
22/02/2015;07:36:49.802;carbon dioxide;394;ppm
22/02/2015;07:37:34.944;indoor relative humidity;29.0;%
22/02/2015;07:38:34.757;indoor relative humidity;29.0;%
22/02/2015;07:39:35.769;indoor relative humidity;29.0;%
22/02/2015;07:39:38.869;indoor temperature;19.2;°C
22/02/2015;07:39:45.289;volatile organic compounds;0.06;ppm
22/02/2015;07:39:48.699;carbon dioxide;390;ppm
22/02/2015;07:40:34.062;indoor relative humidity;29.0;%
22/02/2015;07:41:36.054;indoor relative humidity;29.0;%
